2
187	QQdIOi1Q81IqIoDqo80P0I1Q9qIdq1il	9	3	4	8	11	-1	3	8	11	-1	murmur twins	yu_tokiwa.djw
188	Io1661doQq6OQ8DoobPq1IQlbqoDD1q8	9	3	4	7	9	-1	3	7	11	-1	My Only Shining Star	NAOKI feat. Becky Lucinda
189	81qibDQqq8idiD1lQqq0qdqD6i6q1QDb	9	4	5	9	13	-1	5	9	12	-1	No.13	TAKA respect for J.S.B.
190	IP00ID9bdlOoP9o9lo1qlO0D1Pdo9I8l	9	5	11	12	16	-1	8	12	15	-1	PARANOiA-Respect-	.3k
191	8PQooio0ilPoQ8Di66I19QOQP90Ddbdi	9	4	5	7	10	-1	6	8	10	-1	PASSION OF LOVE	NAOKI feat. PAULA TERRY
192	l609D9lOqbDP6iIld1dI18l888dODQ6Q	9	3	4	9	11	-1	5	9	11	-1	Polovtsian Dances And Chorus	Naoto Suzuki feat. Martha
193	OI01b6I6OQ9IdQidll890oqlOPDql9ol	9	3	5	8	9	-1	5	7	12	-1	PUT YOUR FAITH IN ME ～SATURDAY NIGHT MIX～	UZI-LAY
194	D01oOb0IOQ1bbIIdi88O0d80Qo9dblqP	9	4	5	8	11	-1	5	7	10	-1	Quick Master	act deft
195	QI96D9PqIQ90PidPQPdbqbi0q9q8lQbb	9	3	6	7	11	-1	5	6	8	-1	Quickening	dj TAKA
196	qbDidIlodPP6PqI00D18P6dDbioIdDPD	9	3	4	6	11	-1	3	7	11	-1	rainbow flyer	dj TAKA
197	0OQdlbo111ib1i88IdIPIbollD68Dii1	9	4	4	7	10	-1	4	7	11	-1	rainbow rainbow	Ryu☆
198	81QD89Q6Ob911oOoobO0D98IQ1D1q60d	9	4	6	8	12	-1	6	8	11	-1	RED ZONE	Tatsh&NAOKI
199	o9l8Id0D1lQdl1o9DDIPbO6q998lq8bd	9	3	4	6	8	-1	4	6	8	-1	Saturday Night Love	Sota feat. Brenda V.
200	16Pio809ID669Di8OoPblQO0lDq668dQ	9	3	4	7	11	-1	5	7	10	-1	Scorching Moon	Shawn the Horny Master
201	oIQo8IQPbobO6bioiqqdP6P6O8898DOQ	9	4	6	9	12	-1	6	9	13	-1	SEDUCTION	nc ft. FINALFORCE
202	PO1olqI8DiDiO0loDIIQ08oPd910bQbQ	9	3	6	9	12	-1	6	8	12	-1	SEDUCTION(Vocal Remix)	NC feat. NRG Factory
203	idI1dd69l1il16P0d9DoldDP1QDP0911	9	3	3	7	12	-1	4	8	10	-1	Ska Ska No.3	亜熱帯マジ-SKA爆弾
204	QD0q90q9PIl9PdqqO9D9DO09DbiODOI6	9	3	3	7	10	-1	3	7	11	-1	Star Gate Heaven	SySF. feat. Donna Burke
205	6qQb9I0QbD89IID9b9iOPdO6dbqPDolQ	9	3	6	8	9	-1	6	8	11	-1	STARS☆☆☆(2nd NAOKI's style)	TЁЯRA
206	ODQOP1dblD6q8d160Ioi0dIoQloI6oQO	9	4	4	6	9	-1	5	6	9	-1	THE SHINING POLARIS	L.E.D. feat. Sana
207	idDdoI9bD186blQ9Q8610bIQqb86dilo	9	3	4	8	10	-1	4	7	11	-1	TIERRA BUENA	WILMA DE OLIVEIRA
208	lQbiI10Qo9DdD8liqPIiob61qDO9d861	9	3	4	8	10	-1	5	7	11	-1	TOMORROW	nc ft. Dreamscanner
209	D1D88PPI0PDQqOq00OI6QI1o6dPolqlI	9	3	4	8	10	-1	4	7	9	-1	Tomorrow Perfume	dj TAKA
210	oD6l698q0bQqoIOi0Dd66bqObII8QqDl	9	4	4	8	10	-1	4	7	10	-1	TRUE&hearts;LOVE	jun feat. Schanita
211	doqDbod0d81qP6PoPiP8b0P00PD8oboD	9	3	4	6	8	-1	4	6	8	-1	Try 2 Luv. U	S.F.M.P.
212	99P8bDO1PqlddQqo81QOIPO60lPQqlO8	9	3	4	8	10	-1	4	6	9	-1	un deux trois	SDMS
213	oiQliqIliq91Dl169ldqbb18OPblOb1i	9	2	2	5	11	-1	3	6	8	-1	Under the Sky	南さやか(BeForU) with platoniX
214	PQQd6lQlDqilqliI0IobolqIDlo0Iboq	9	4	7	10	13	15	7	10	13	15	Xepher	Tatsh
215	D8I68Ibib9ldQDIPIQdO6lqI61PQlPO9	9	4	5	8	10	-1	5	7	10	-1	You gotta move it (feat. Julie Rugaard)	Yuzo Koshiro
216	ql1Q8P100IIlbl0Pdi08I8qD900idqQq	9	3	4	7	9	-1	4	6	9	-1	カゲロウ	Des-ROW・組スペシアルr
217	9idOOIdDO01D8PO06bOPPbOIOoiQ8O0P	9	3	7	10	14	-1	7	10	14	-1	この子の七つのお祝いに	あさき
218	I9iODl9bl1d8PilOilii9Dd19PP6QI66	9	4	5	8	10	-1	4	9	13	-1	チカラ	BeForU
219	Ibd8d0bllqOo61lqlQPd8lP01D0Qb9o6	9	3	4	7	11	-1	4	7	13	-1	ヒマワリ	RIYU from BeForU
220	6iq1dqQ1PDQlDO0bio0l89oDDDi6b0oD	9	3	5	7	11	-1	4	7	11	-1	華爛漫 -Flowers-	TЁЯRA
221	qiDOD0iidOli9l0qbP6IbOD19OQ8D8Po	9	4	4	7	10	-1	3	7	11	-1	月光蝶	あさき
222	POoldOddQl9Dbq8b6iOP0iPoQd6IdOPl	9	3	4	7	12	-1	4	8	10	-1	男々道	Des-ROW・組
223	ibI0QllidqQ089ql8dob6bIoodbbIoqq	9	4	5	8	11	-1	3	7	11	-1	怒れる大きな白い馬	Morning Blue Dragon
224	Io1D1l9QiDo6IDObd8qo1Q9lQ6iollQ9	9	3	4	8	11	13	4	7	13	13	虹色	DJ YOSHITAKA feat G.S.C license
225	DQO6qbiP6dldo6IIqlob9i8dqiqOio6o	9	4	4	8	11	-1	4	8	11	-1	夢幻ノ光	TЁЯRA
226	O0O1lPoIIIQ9lbOi90odI0Di80qq16lo	10	3	4	7	10	-1	5	6	11	-1	A thing called LOVE	D-crew 2 US
227	Oo91QPdQDd1Od1oQI6IIldbQ1lQ88bO0	10	-1	-1	-1	-1	14	-1	-1	-1	13	AM-3P (&quot;CHAOS&quot; Special)	KTz
228	6bdDP91o1II60Qo99D60QI81o6oPlI80	10	5	11	13	15	-1	12	14	16	-1	Arrabbiata	Reven-G改
229	6boDb6Pdd6QDP1oPdlQ0Qo1ld0lQb6P6	10	-1	-1	-1	-1	14	-1	-1	-1	15	B4U (&quot;VOLTAGE&quot; Special)	NAOKI
230	PP9QDQ0IQQID00P61d8qdDdP09b19iiI	10	3	5	8	12	-1	5	8	12	-1	Blind Justice ～Torn souls, Hurt Faiths ～	Zektbach
231	oQ0bqIQ8DdPlilO000DQloOo6Od8IdQ6	10	4	5	6	11	-1	5	7	11	-1	Bloody Tears(IIDX EDITION)	DJ YOSHITAKA
232	d11l6160iiP1bDbQPQl0Pi8lddlld80i	10	-1	-1	-1	-1	13	-1	-1	-1	13	BRILLIANT 2U (&quot;STREAM&quot; Special)	NAOKI
233	Iqo9PQiPbq8Q0I6io6lPIDi608lQqbbq	10	4	5	8	13	-1	5	8	13	-1	CaptivAte～誓い～	DJ YOSHITAKA feat.A/I
234	1O9P1DqQQqObOQPP6Il989qDqi0bQ8Qb	10	-1	-1	-1	-1	12	-1	-1	-1	12	D2R (&quot;FREEZE&quot; Special)	NAOKI
235	PooiIP8qP0IPd9D1Ibi6l9bDoqdi9P8O	10	-1	-1	-1	-1	18	-1	-1	-1	18	DEAD END (&quot;GROOVE RADAR&quot; Special)	N & S
236	ii119ll8dOQ8IQqi1IOP1o8DIQbqo8Pi	10	3	3	6	8	-1	5	7	8	-1	dream of love	Kaori Nishina
237	dd8loQPD0I86DiIql8b8o9qbO8l0d9Q9	10	-1	-1	-1	-1	8	-1	-1	-1	9	DYNAMITE RAVE (&quot;AIR&quot; Special)	NAOKI
238	9d0oQdIolIb0Po9b06QOiOP60IQlb8qO	10	3	4	6	10	-1	5	6	11	-1	Electrified	SySF.
239	61Q6Q8OOiiQIbIi0l6l10qQ0Ii8P0Qb6	10	3	4	6	9	-1	4	7	10	-1	Every Day, Every Night(NM STYLE)	LEA DROP feat. Ant Johnston
240	98PiPl8P0qlq8dd8P60Iq6dq899lbQDI	10	4	5	8	12	-1	5	9	12	-1	Feelings Won't Fade(Extend Trance Mix)	SySF.
241	PlqI9Q1I6qdqb0IolOl1qP0bOQP0ibPP	10	4	5	8	11	-1	4	8	12	-1	FIRE	泉 陸奥彦
242	O111bDqd0oQ1O8IqiIDQq091l1IDO8oI	10	4	5	8	13	-1	4	7	13	-1	Flow (Jammin' Ragga Mix)	Scotty D. revisits U1
243	DQI8O1bD9Oi9i90i0DqqOqbll91IiQI1	10	3	5	9	13	-1	5	9	13	-1	Fly away -mix del matador-	Shawn the Horny Master feat. ChiyoTia
244	dd8PodO0ilIQQb0P0OQPDiodI9biP91d	10	3	4	8	10	12	5	7	9	12	Freeway Shuffle	dj TAKA
245	b8dqI0Iq60iQPPobiiQ8O6PiIqdodDiQ	10	4	5	7	12	-1	5	8	12	-1	GIRIGILI門前雀羅	Cheki-ROWS
246	ddib8P601q0Oqdb0Pl8oqobq9DD608P1	10	3	4	7	11	-1	4	7	12	-1	L'amour et la libert&eacute;(Darwin &amp; DJ Silver remix)	NAOKI in the MERCURE
247	oOdl0d1IOo0bd008DOl91606Pd0PP86d	10	3	4	8	11	-1	4	10	13	-1	MARS WAR 3	JET GIRL SPIN
248	olOOdb66Q0bP0dqQPdIdQ8IPQql8D6bi	10	4	5	7	12	-1	4	7	10	-1	MOONSTER	kobo uniting Marsha & D.
249	i11d86DOOdOb8Pbb1QqIilQI9Idib8PP	10	4	7	8	11	-1	5	9	12	-1	Music In The Rhythm	nc ft. 触電
250	iP6qIl6lD809098io0OiPP08Ii18I6OI	10	6	10	12	15	18	10	11	16	17	NGO	鍋嶋圭一
251	io1d1Dq80Di08O1Pb9bQ8DoP9d9Ooi90	10	7	11	15	16	18	12	15	17	18	PARANOiA ～HADES～	αTYPE-300
252	dD6PqbboDil89DPIID86Pldi6obI1b8l	10	6	9	12	14	16	9	13	14	17	Pluto	Black∞Hole
253	0IldoDlDQql99DqQo0Qq9ioPIiiPoIoi	10	5	12	14	17	18	12	14	18	18	Pluto Relinquish	2MB
254	1PiiOiQoq8dbdi819q9Ild966o6o19QQ	10	3	5	9	11	-1	6	9	11	-1	Poseidon	NAOKI underground
255	60qiDd000qDIobO0QI916i18bbolO919	10	3	5	6	9	11	5	6	9	12	Raspberry&#9825;Heart(English version)	jun feat. PAULA TERRY
256	dDldd8OlbPQDoD80dO0DiDOiIoP1PQoD	10	3	7	9	13	-1	5	9	13	-1	Saturn	Mr.Saturn
257	qo6Ib8QqqDd16i91d8dlQoqIq08bo68d	10	3	5	8	10	-1	5	7	10	-1	Shades of Grey	Fracus
258	bi1Obd9i99P0O9PqQ1l1P6P6o1IOi11P	10	4	5	7	11	-1	4	8	11	-1	Silver Platform - I wanna get your heart -	U1 Reincarnates w/ Leah
259	o1QoI9dQ1i89bPl1oDl6999861obD0qI	10	3	6	9	13	-1	6	9	12	-1	SOUL CRASH	nc ft HARDCORE NATION
260	6I0d1d8d690dl8boOb60O1Iq1Ddi6P8d	10	4	5	9	12	-1	6	8	13	-1	Star Gate Heaven (FUTURE LOVE Mix)	SySF. feat. Donna Burke
261	bq1O60D90Qbb6iPoi90Ii9olQOIO0Ib1	10	3	5	10	9	-1	6	9	10	-1	STARS☆☆☆（Re-tuned by H&Lambda;L） - DDR EDITION -	TЁЯRA
262	b0DP0oqbid0iIQ6D88dDIiiDiq9oi19Q	10	3	5	8	11	-1	5	8	11	-1	stealth	DAISUKE ASAKURA
263	61IoqIoODb6dlQlQqd99b90idO9QP9iI	10	3	5	8	12	12	4	7	11	12	SUNKiSS&hearts;DROP	jun with Alison
264	9bo00PqOIDoDbO6P1116b9obolOiqPo1	10	3	4	7	10	-1	5	7	10	-1	switch	DAISUKE ASAKURA ex.TЁЯRA
265	POQQQqI8q69qP6Id8Ol01QI60OIoiil8	10	5	6	10	16	-1	6	10	15	-1	Trim	kobo
266	b0QQ6OPD1dDqQ6D6IDQqlDd180Db609I	10	3	8	12	15	15	8	12	16	16	TRIP MACHINE PhoeniX	DE-SIRE改
267	ddD8OPQoIiQi0IbDOIIdQ6dDDbPQ9bIO	10	3	5	8	10	-1	4	8	11	-1	Trust -DanceDanceRevolution mix-	Tatsh feat. ヨーコ
268	olQl6Qoi0IbobI980q9Q0QIo9qlbq1PO	10	4	8	12	15	-1	8	12	14	-1	Unreal	Black Rose Garden
269	0b1660ibo0liI01ibOO6lD8olIb88qDi	10	3	6	9	11	13	6	9	11	13	Uranus	Tatsh SN 2 Style
270	o6I06bPq8dqIlllbQDPP8boqdq6iQ8Qb	10	2	5	7	11	-1	5	7	11	-1	Vem brincar	Caldeira feat.Teka Penteriche
271	6bIODbPoIDlOdO66b1id0q68qdQilDd6	10	3	4	7	11	13	4	6	10	13	Venus	Tatsh+RayZY
272	8idID0Pq0O68Qb0Q69P6IDldqI91qi1O	10	4	5	8	13	-1	5	8	13	-1	volcano	Yasuhiro Abe
273	PqPPDibPdD8qd88D0d01dqo6918b0POD	10	1	4	9	12	-1	4	7	12	-1	Votum stellarum -forest #25 DDR RMX-	iconoclasm
274	dbq9dPPOQ60ibOol0I6b9iQol9lD669D	10	4	6	9	11	-1	6	7	11	-1	Why not	Darwin
275	i9Pidb18b9O8bdqQ91QQP0oPdIdIODq1	11	2	4	7	8	-1	3	6	8	-1	30 Lives (Up-Up-Down-Dance Mix)	The Motion Sick
276	l0QP6DiIDIId0oiQiOl8q10DlI96OPiO	11	2	6	9	11	-1	7	9	11	-1	A Geisha's Dream	NAOKI feat. SMiLE.dk
277	P01qbiIoO6dqIIqo6Db9dqq1bI6ddbqI	11	-1	-1	-1	-1	13	-1	-1	-1	14	AFRONOVA(X-Special)	RE-VENGE
278	d0IiI99IlI00lq606l68qOIl8PidiOlO	11	3	5	7	10	-1	4	7	11	-1	Beautiful Inside (Cube::Hard Mix)	NM feat. Alison Wade
279	PO68qOQI1oo8iQidQ9iIi9o9PPOD9OP6	11	2	5	6	11	-1	5	7	11	-1	Blue Rain	dj TAKA VS Ryu☆
280	0qP01Q60boPPlQ8qO6O6q89iI91Pl0PP	11	-1	-1	-1	-1	12	-1	-1	-1	13	CANDY☆(X-Special)	Luv UNLIMITED
281	q1q8IlPI1111D8IqiQ190qIoP0b0bIIo	11	3	5	7	9	-1	4	7	10	-1	Chance and Dice	日本少年
282	I8ql1i90i80oDO0Q9qdIliIqPq66lQd0	11	2	5	8	11	12	6	7	11	12	Dance Celebration	Bill Hamel feat. Kevens
283	98D001P6b696O18P8qiIOl811bq1oQ16	11	3	6	9	13	-1	7	8	13	-1	Dance Celebration (System 7 Remix)	Bill Hamel feat. Kevens
284	6o966dbdo9dPIil6qQ09d1I0o0Qld611	11	-1	-1	-1	-1	13	-1	-1	-1	13	Dance Dance Revolution(X-Special)	DDR ALL STARS
285	Io9i8oQlbO1QqIdbbDPQl6b00OIPlIOP	11	2	5	6	9	-1	5	7	10	-1	Dance Floor	neuras feat. Yurai
286	DdIbd6Pbl910P6QOqD6iQI0l0b1qdI8q	11	2	4	8	10	-1	4	8	10	-1	dazzle	kobo feat. kr:ague
287	d9qd6lI0ddbQ068dq1oD8o6QDIi6blDO	11	3	6	8	11	-1	5	8	11	-1	Dream Machine	Darwin
288	8ll9P9bOloIqbI0O9PboP9li1iloIPPd	11	2	5	7	9	7	4	6	9	7	Flight of the Phoenix	Jena Rose
289	dQD6lbPO66DllOb1i0IoqDqbii0IOQi9	11	3	5	8	10	-1	6	8	10	-1	Flourish	sonic-coll. feat. frances maya
290	0D1618DDbol8bl9dP0lDdiD66ioIiidD	11	-1	-1	-1	-1	14	-1	-1	-1	15	Healing Vision(X-Special)	DE-SIRE
291	PIdPo9o0qOIiPDIIlbo9l9dObP81lQqi	11	3	4	9	15	15	5	8	14	14	Horatio	OR-IF-IS
292	Q61QoIQOQdoO98DP1oDlOIoO6D6lqq1o	11	3	5	7	8	-1	4	6	9	-1	Inspiration	DKC Crew
293	dPdO9OP6616o99l99qiI9DddQdD9D80b	11	3	4	8	11	-1	5	8	11	-1	INTO YOUR HEART (Ruffage remix)	NAOKI feat.YASMINE
294	i1ol0PO8QbQD0q0oDI6qq0IO68868bP8	11	3	4	6	10	-1	5	6	8	-1	Lift You Up	wolli
295	61D9oiPDI68Dq60Dqi99qqd9DqD1D1qd	11	3	6	8	11	-1	4	7	11	-1	LOVING YOU (Epidemik remix)	TONI LEO
296	1Q9l881P1bq8bQQ9OOqQ10OioP68bQ8o	11	3	4	7	10	13	5	7	9	13	Malacca	nc ft NRG factory
297	oOI88lollO1OOQQd9DPi0690I6i6oiII	11	-1	-1	-1	-1	17	-1	-1	-1	18	MAX 300(X-Special)	Ω
298	1980q80l1Q96O881IidPd16qDbOol9Qd	11	-1	-1	-1	-1	18	-1	-1	-1	18	MAXX UNLIMITED(X-Special)	Z
299	OPDQ9Oi8I6D1I1iqi8iOiP0bDI9Pl86P	11	3	7	11	14	16	6	9	14	15	on the bounce	neuras
300	d88boiQ609PO8ODDo6IliPIb69I80dlP	11	3	8	10	13	-1	7	11	14	-1	On The Break	Darwin
301	ioQP0b6I11Do1OQPIQ6OIDiPODD0l0dd	11	-1	-1	-1	-1	13	-1	-1	-1	13	PARANOiA ETERNAL(X-Special)	STM 200
302	o6oqqiOOb9Pob66loQoQddlDP6PP69lo	11	-1	-1	-1	-1	14	-1	-1	-1	15	PARANOIA EVOLUTION(X-Special)	200
303	dQ69Oqd0Do8Dodd6bQD9l16Olo9P01DQ	11	-1	-1	-1	-1	13	-1	-1	-1	14	PARANOiA MAX～DIRTY MIX～(X-Special)	190
304	o6bPdI8O089O8lbl8OlIb1lPo8o1lODQ	11	-1	-1	-1	-1	14	-1	-1	-1	14	PARANOiA Rebirth(X-Special)	190'
305	I8bQ8ilD9l1Qi9Q9iI0q6qqqiolo01QP	11	-1	-1	-1	-1	13	-1	-1	-1	14	PARANOiA(X-Special)	180
306	qDIdbDO1OiDPqd1i60Dd6OPOlO90D10Q	11	2	4	6	11	-1	5	6	10	-1	Party Lights	Tommie Sunshine
307	i66lIl9D60DPq0dQ0O9666ID8bPlID9i	11	3	4	7	11	-1	4	7	11	-1	Playa (Original Mix)	Hamel and St. Croix feat. Jules Mari
308	091IQQ1PqOdIl9ioPQDdO60Dq069DP69	11	3	4	6	8	-1	4	6	9	-1	puzzle	日本少年
309	iObdoO9b1O9o8dP8o0id9b1QioQ0q9q9	11	4	7	10	13	-1	6	11	13	-1	S・A・G・A	Veeton
310	dIQDOoO80odDP8OiOQIQ9oI0o99OdQDQ	11	5	8	10	13	13	8	12	13	13	SABER WING	TAG
311	PIP60POo0dDQlIiqO9bIQ1oddQD8P9Il	11	6	10	12	15	17	10	12	15	17	SABER WING (Akira Ishihara Headshot mix)	TAG
312	86688l9096PdIqDPl8qoQ10dI8Ioi86l	11	1	3	7	9	-1	5	6	9	-1	Slip Out	Harmony Machine
313	lb1l0DibId6Pb9ddlqlDoP6d6oD0o0IP	11	2	4	6	10	-1	6	7	9	-1	Slip Out (bounce in beat mix)	Harmony Machine
314	dDO8ili1081QQIb86POQ8qd0P111011o	11	-1	-1	-1	-1	11	-1	-1	-1	12	SP-TRIP MACHINE～JUNGLE MIX～(X-Special)	DE-SIRE
315	PDODO6Qdb9iqd6q0QoI0PiI0lb8l9I6d	11	4	8	12	15	-1	8	12	16	-1	SUPER SAMURAI	jun
316	ob86bIdI1IbIl9DoQ1bboq9Q8O6PPPoq	11	2	4	7	10	-1	5	7	11	-1	Taj He Spitz	DKC Crew
317	b0lI9Ili8loOb1DD6Dd8lqII60b90101	11	3	5	8	12	-1	6	7	12	-1	Taj He Spitz (Tommie Sunshine's Brooklyn Fire Re-Touch)	DKC Crew
318	8i1ii188q9OlD0qQ9lQ0D1OdDbldqQbI	11	2	3	6	9	-1	3	6	9	-1	Take A Chance	neuras feat. GATZ
319	boi66iD1809o6q199bbolO0bqQ1lqI8b	11	3	6	7	10	-1	5	7	10	-1	The flower in your smile	TACOS NAOMI feat.小久保裕之
320	1o6dQqq9P8IQ6PbQO88OI1b91P9DoqQ8	11	-1	-1	-1	-1	17	-1	-1	-1	17	The legend of MAX(X-Special)	ZZ
321	ld8b6iqPIiqqbb9q69l8obO66ibI96od	11	3	5	7	10	-1	5	7	9	-1	Ticket to Bombay	Jena Rose
322	99oQO1b8d9qQdPq6O1I6bd1bo1D16DP0	11	3	4	8	9	-1	5	8	9	-1	Till the lonely's gone	Z-licious
323	O110IdDiDlDQ66bb1o9lbqiqQq6lOid1	11	2	4	7	9	-1	5	6	8	-1	TimeHollow	Masanori Akita
324	iO61Dq9iiIQO0Qbbdo1O8bdqO8dqoiio	11	3	5	7	10	-1	6	9	11	-1	Tracers (4Beat Remix)	Ruffage & Size
325	1bD9Pi1bdPdOO111iPlbQl0iI6qdoPIo	11	2	5	7	9	-1	5	8	11	-1	Trickster	水樹奈々
326	OPOIPIi1OioQ98qbO100q6QiDP8dIDq6	11	5	9	12	16	18	7	12	16	18	Trigger	sonic-coll.
327	boQPliilD01OD1bIdOOIOOi0Q9P16OlO	11	-1	-1	-1	-1	14	-1	-1	-1	14	TRIP MACHINE CLIMAX(X-Special)	DE-SIRE
328	bql00PQ1PiboIqDQoD909Il8o1PIDiD1	11	-1	-1	-1	-1	11	-1	-1	-1	12	TRIP MACHINE(X-Special)	DE-SIRE
329	1oIo1DliQqPol00Q1l1bPODbdOilodod	11	3	6	8	13	-1	5	8	14	-1	&Uuml;bertreffen	TAKA respect for J.S.B.
330	96Q0Piqo9PPQoQdi9001DO6P9Piqi0dq	11	4	6	8	11	11	6	8	12	12	Waiting 4 u	DDT
331	d6iI8ii9qi0Pi80dDQQlPq6qQo69860P	11	1	4	7	11	-1	5	7	11	-1	will	NAOKI
332	19l9bOoI8Dib69D0DodDo1d8i8IDb88q	11	1	4	8	10	-1	4	9	11	-1	ポリリズム	Pink Lemonade
333	qIqqdd1Odqi1Iiolq9qqPOi0bPPld8Pb	11	-1	-1	-1	-1	14	-1	-1	-1	14	革命(X-Special)	dj TAKA with NAOKI
334	bq8DOQ9Idq9Ii9PQ1bqPIQoQPl961d1o	11	3	5	8	11	-1	6	8	13	-1	零 - ZERO -	TEЯRA
335	QQOOldqQ8QQDQ06i81d9DP9PlOlo1lqq	11	3	6	8	10	-1	5	7	11	-1	凛として咲く花の如く	紅色リトマス
336	id9oObq9P6Q6Pq6lQPqI88OP1DD8D0O1	12	3	6	13	14	18	7	12	15	18	888	DJ TECHNORCH
337	006ob1iI9b1I8dDl0dq1bqIOP8886li1	12	2	5	8	11	-1	5	8	11	-1	☆shining☆	ピンクターボ
338	dQoqo68881IiO9i00bP0q1lOD6i1PdD8	12	2	5	7	9	12	5	7	10	12	A Brighter Day	NAOKI feat. Aleisha G
339	o6qi6idD9oqIdi81ldQlODqIqIiqlD1d	12	3	5	9	13	-1	5	9	13	-1	aftershock!!	DM Ashura
340	PQP1l9qDilqbD0qOqiD8dd86qboI8bob	12	2	5	8	10	-1	5	9	11	-1	All My Love	kors k feat.ЯIRE
341	D89QP18016o01qoOi60I6Q19dlOQPbdo	12	6	11	14	17	18	11	15	17	18	Anti-Matter	Orbit1 & Milo
342	9ib91bdq6i11l69d081qDD989Q0qO0qI	12	1	4	7	10	8	4	7	11	8	BALLAD THE FEATHERS	SHIN SOUND DESIGN feat.Naomi Koizumi
343	qD8Q180QlIi11o1IiI6DPoqolqoD61Ib	12	3	5	9	12	-1	5	9	13	-1	CG Project	Latenighters
344	1DD68qQdqQ0i6bQ61ddQ06ql1D6O1l6P	12	1	4	6	9	12	4	7	10	12	Crazy Control	D-crew with VAL TIATIA
345	IPdDlblblqO1do9IQbDoi0iOoPDoiDlI	12	2	6	9	11	-1	6	10	12	-1	Dazzlin' Darlin	HHH
346	69l8lOiooPPPqb9Io9Il01dPD0Q988Iq	12	3	5	8	11	-1	5	7	12	-1	Dazzlin' Darlin-秋葉工房mix-	Remixed by DJ Command
347	il0QbI6IOIidllO108olqd8i9Pb1Oq8Q	12	2	5	8	11	-1	5	8	12	-1	Decade	kors k Vs. dj TAKA
348	I8b69IdbID0Di06ldo6o1lb1IdI89Iqo	12	1	4	7	11	13	4	7	11	13	dirty digital	kors k
349	ObiIq6PDlOiPd0d1oP8IIQbqiq09IDII	12	1	4	7	11	-1	4	7	13	-1	DROP	dj TAKA feat.Kanako Hoshino
350	PP9q1DDi0liP1P00lqIoIbbqo9QqlIqP	12	2	4	7	10	-1	4	7	11	-1	Dummy	RAM
351	0ibD9Oio99IlQ0di916lId0bi08IPD9b	12	3	5	8	14	-1	5	8	13	-1	FIRE FIRE	StripE
352	8l0ld8Oq86P09lb91DdD9OliiPq9oq9D	12	2	5	8	12	13	5	7	12	13	Freeze	nc ft. NRG Factory
353	dqPDQ8Pb68iib8bIIPld10Q0oD8l600o	12	3	7	10	12	11	7	11	13	12	going up	colors
354	ib8o1iD68il66olQ1lddIPi0lIb9dd1I	12	2	5	8	12	-1	6	7	13	-1	GOLD RUSH	DJ YOSHITAKA-G feat.Michael a la mode
355	lqOQbO0ql96IdDdD689o9PI1iI8Q1Ibi	12	2	3	6	10	-1	5	7	11	-1	Gotta Dance	NAOKI feat. Aleisha G
356	lIPP90Ilqib08Obob9901PiP19OQ18P9	12	2	6	8	10	8	6	8	10	8	Heatstroke	TAG feat. Angie Lee
357	6b8lbl11Ii81bIiq1D9do811D986iDOq	12	2	6	7	10	6	9	10	10	9	IF YOU WERE HERE	JENNIFER
358	81II88dobiP6Q1iq6dDOPqPQQ1dO0Qq9	12	3	8	10	13	-1	8	11	13	-1	IF YOU WERE HERE (L.E.D.-G STYLE REMIX)	JENNIFER
359	90lolio9qd6qo6Pl8oo69iqi81oiiQib	12	3	6	8	12	16	6	8	12	16	I'm so Happy	Ryu☆
360	b1ObooOQ9iI0DilD9Q6qlIQ8D1d8dQO9	12	1	3	6	9	-1	4	6	9	-1	in love wit you	Kotaro feat. Aya
361	Q10PdOD6bDD9QPQQqiO11669bb0lQ189	12	5	8	12	15	-1	8	13	16	-1	KIMONO&hearts;PRINCESS	jun
362	QdIl6D808iDoDQi0Qii99Do6do8DOdQO	12	2	5	8	12	-1	4	8	12	-1	KISS KISS KISS 秋葉工房 MIX	Remixed by DJ Command
363	b6l6qPPdiOqqPqqII0IPqI981bolOqIb	12	3	5	9	12	14	6	9	12	14	La libertad	Cheryl Horrocks
364	IDPbb8oiQl0od6b8OqlPDo08o0QDo6iQ	12	3	4	7	11	13	5	7	11	13	La receta	Carlos Coco Garcia
365	6bO0Dq60bboi009iDbO8o9Q9999PiiDP	12	2	5	8	11	13	5	8	11	13	Leaving&hellip;	seiya-murai meets “eimy”
366	l0od6D6dl9PQdl1iDPOlD80io0iqqDb8	12	2	4	6	8	-1	3	6	8	-1	Love Again	NM feat. Mr. E.
367	l6999IbQI61IO9qQbllobqo68lqobibq	12	3	6	8	11	13	7	8	11	13	MAX LOVE	DJ YOSHITAKA feat. 星野奏子
368	6i189o0bl000608OPdOIODOOibq6QoPI	12	2	5	7	10	11	5	7	11	12	Melody Life	Noria
369	o0l1Qioq1i9iQl6b9q6il0iqi1b1OQ9b	12	4	11	14	17	18	11	14	17	18	New Decade	Sota F.
370	DbQbDQOl0lII16ib1081d6ddIodD0P9I	12	1	2	8	11	-1	2	9	11	-1	oarfish	kors k
371	blDbDqdo1D0odlQd9biIoio8ioQPb80i	12	1	4	6	9	7	5	8	12	8	only my railgun	fripSide
372	DD6olq00PD91odbO9QbldDb0bQ18oqo1	12	3	8	11	14	16	8	11	14	16	Pierce The Sky	JAKAZiD feat. K.N.
